patch_id,scene_class,region_id,location,anchor_lat,anchor_lon,patch_lat,patch_lon,abs_latitude_band,utm_epsg,east_offset_m,north_offset_m,true_fwhm_m,lambda,max_iter,healpix_level,device,rmse_psf_degradation,method,operator_fwhm_m,rmse_vs_latent,recovery_fraction,n_cells_compared,n_cells_estimated,npt,operator_rows,operator_cols,operator_nnz,operator_density,operator_build_s,solve_s,projection_s,runtime_s,method_total_s,patch_execution_status,run_sequence,benchmark_included
urban__singapore__r0c1,urban,singapore,Singapore,1.2903,103.8519,1.2541182383741496,103.85191599538406,00-15,32648,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.0307464842429902,psf_aware_minus50,6.25,0.0340556624701647,-0.1076278575794855,170353,170353,9.0,65536.0,170353.0,589824.0,5.283147346979507e-05,0.1718626231886446,0.0222825650125741,1.660917656030506,0.1941451882012188,1.8550628442317247,computed,2,True
urban__singapore__r0c1,urban,singapore,Singapore,1.2903,103.8519,1.2541182383741496,103.85191599538406,00-15,32648,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.0307464842429902,nearest,,0.0351882372233551,-0.1444637684511038,169862,170971,,,,,,0.0,0.1852004998363554,0.0,0.1852004998363554,0.1852004998363554,computed,2,True
urban__singapore__r0c1,urban,singapore,Singapore,1.2903,103.8519,1.2541182383741496,103.85191599538406,00-15,32648,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.0307464842429902,bilinear,,0.036249248913313,-0.1789721591201862,169862,170971,,,,,,0.0,0.3626937959343195,0.0,0.3626937959343195,0.3626937959343195,computed,2,True
urban__singapore__r0c1,urban,singapore,Singapore,1.2903,103.8519,1.2541182383741496,103.85191599538406,00-15,32648,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.0307464842429902,bicubic,,0.0337886129098456,-0.0989423259847637,169862,170971,,,,,,0.0,0.7707355436868966,0.0,0.7707355436868966,0.7707355436868966,computed,2,True
urban__singapore__r0c2,urban,singapore,Singapore,1.2903,103.8519,1.254133860201693,103.88786449936872,00-15,32648,4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.0339722684404686,blurred_observation,12.5,0.0339722684404686,0.0,170807,170807,,,,,,0.0,0.0,0.0,0.0,0.0,computed,3,True
urban__singapore__r0c2,urban,singapore,Singapore,1.2903,103.8519,1.254133860201693,103.88786449936872,00-15,32648,4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.0339722684404686,psf_aware_matched,12.5,0.0318207623677277,0.0633312454984011,170807,172207,22.0,65536.0,172207.0,1441792.0,0.0001277532272207,0.2742048511281609,0.0408869548700749,1.7351592020131648,0.3150918059982359,2.0502510080114007,computed,3,True
urban__singapore__r0c2,urban,singapore,Singapore,1.2903,103.8519,1.254133860201693,103.88786449936872,00-15,32648,4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.0339722684404686,psf_aware_plus50,18.75,0.042917445206496,-0.2633081974405822,170807,174158,48.0,65536.0,174158.0,3145728.0,0.0002756118007786,0.4348678174428642,0.0803983341902494,1.7305096271447835,0.5152661516331136,2.2457757787778974,computed,3,True
urban__singapore__r0c2,urban,singapore,Singapore,1.2903,103.8519,1.254133860201693,103.88786449936872,00-15,32648,4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.0339722684404686,psf_aware_minus50,6.25,0.036349330104181,-0.0699706487919067,170362,170362,9.0,65536.0,170362.0,589824.0,5.2828682452659634e-05,0.1798790637403726,0.0223825741559267,1.7177600436843932,0.2022616378962993,1.9200216815806923,computed,3,True
urban__singapore__r0c2,urban,singapore,Singapore,1.2903,103.8519,1.254133860201693,103.88786449936872,00-15,32648,4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.0339722684404686,nearest,,0.0370966108536902,-0.0919674356952788,169942,170807,,,,,,0.0,0.1397380521520972,0.0,0.1397380521520972,0.1397380521520972,computed,3,True
urban__singapore__r0c2,urban,singapore,Singapore,1.2903,103.8519,1.254133860201693,103.88786449936872,00-15,32648,4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.0339722684404686,bilinear,,0.0378271273250859,-0.1134707531047656,169942,170807,,,,,,0.0,0.1089607710018754,0.0,0.1089607710018754,0.1089607710018754,computed,3,True
urban__singapore__r0c2,urban,singapore,Singapore,1.2903,103.8519,1.254133860201693,103.88786449936872,00-15,32648,4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.0339722684404686,bicubic,,0.0365043808016529,-0.0745346860078375,169942,170807,,,,,,0.0,0.7632422959432006,0.0,0.7632422959432006,0.7632422959432006,computed,3,True
urban__singapore__r1c0,urban,singapore,Singapore,1.2903,103.8519,1.2902834163465642,103.8159514507248,00-15,32648,-4000.0,0.0,12.5,0.001,14,20,cuda:0,0.0641445588733068,blurred_observation,12.5,0.0641445588733068,0.0,170766,170766,,,,,,0.0,0.0,0.0,0.0,0.0,computed,4,True
urban__singapore__r1c0,urban,singapore,Singapore,1.2903,103.8519,1.2902834163465642,103.8159514507248,00-15,32648,-4000.0,0.0,12.5,0.001,14,20,cuda:0,0.0641445588733068,psf_aware_matched,12.5,0.0515876851367488,0.1957589849726664,170766,172193,22.0,65536.0,172193.0,1441792.0,0.0001277636140841,0.2732691788114607,0.0402535451576113,1.6853510630317032,0.3135227239690721,1.9988737870007756,computed,4,True
urban__singapore__r1c0,urban,singapore,Singapore,1.2903,103.8519,1.2902834163465642,103.8159514507248,00-15,32648,-4000.0,0.0,12.5,0.001,14,20,cuda:0,0.0641445588733068,psf_aware_plus50,18.75,0.0995127253793608,-0.5513821768719369,170766,174276,48.0,65536.0,174276.0,3145728.0,0.0002754251876334,0.4474478182382881,0.0805575661361217,1.7091205739416182,0.5280053843744099,2.237125958316028,computed,4,True
urban__singapore__r1c0,urban,singapore,Singapore,1.2903,103.8519,1.2902834163465642,103.8159514507248,00-15,32648,-4000.0,0.0,12.5,0.001,14,20,cuda:0,0.0641445588733068,psf_aware_minus50,6.25,0.0745962516034305,-0.1629396618155409,170502,170502,9.0,65536.0,170502.0,589824.0,5.2785304571207376e-05,0.1746567250229418,0.0223460849374532,1.75960654579103,0.1970028099603951,1.956609355751425,computed,4,True
urban__singapore__r1c0,urban,singapore,Singapore,1.2903,103.8519,1.2902834163465642,103.8159514507248,00-15,32648,-4000.0,0.0,12.5,0.001,14,20,cuda:0,0.0641445588733068,nearest,,0.0780874616783394,-0.2173668827089683,169595,170766,,,,,,0.0,0.1216763900592923,0.0,0.1216763900592923,0.1216763900592923,computed,4,True
urban__singapore__r1c0,urban,singapore,Singapore,1.2903,103.8519,1.2902834163465642,103.8159514507248,00-15,32648,-4000.0,0.0,12.5,0.001,14,20,cuda:0,0.0641445588733068,bilinear,,0.0811914047730481,-0.2657566939295803,169595,170766,,,,,,0.0,0.1084300461225211,0.0,0.1084300461225211,0.1084300461225211,computed,4,True
urban__singapore__r1c0,urban,singapore,Singapore,1.2903,103.8519,1.2902834163465642,103.8159514507248,00-15,32648,-4000.0,0.0,12.5,0.001,14,20,cuda:0,0.0641445588733068,bicubic,,0.0733909252482053,-0.1441488808608253,169595,170766,,,,,,0.0,1.0924688866361976,0.0,1.0924688866361976,1.0924688866361976,computed,4,True
urban__singapore__r1c1,urban,singapore,Singapore,1.2903,103.8519,1.2902999999999998,103.8519,00-15,32648,0.0,0.0,12.5,0.001,14,20,cuda:0,0.058057686871085,blurred_observation,12.5,0.058057686871085,0.0,170968,170968,,,,,,0.0,0.0,0.0,0.0,0.0,computed,5,True
urban__singapore__r1c1,urban,singapore,Singapore,1.2903,103.8519,1.2902999999999998,103.8519,00-15,32648,0.0,0.0,12.5,0.001,14,20,cuda:0,0.058057686871085,psf_aware_matched,12.5,0.0452447875590664,0.2206925560170718,170968,172206,22.0,65536.0,172206.0,1441792.0,0.0001277539690835,0.2717345329001546,0.0405081869103014,1.777121372986585,0.312242719810456,2.089364092797041,computed,5,True
urban__singapore__r1c1,urban,singapore,Singapore,1.2903,103.8519,1.2902999999999998,103.8519,00-15,32648,0.0,0.0,12.5,0.001,14,20,cuda:0,0.058057686871085,psf_aware_plus50,18.75,0.0888354553966643,-0.5301239195753733,170968,174240,48.0,65536.0,174240.0,3145728.0,0.0002754820936639,0.4893920347094536,0.0804651007056236,1.7194115710444748,0.5698571354150772,2.289268706459552,computed,5,True
urban__singapore__r1c1,urban,singapore,Singapore,1.2903,103.8519,1.2902999999999998,103.8519,00-15,32648,0.0,0.0,12.5,0.001,14,20,cuda:0,0.058057686871085,psf_aware_minus50,6.25,0.0673005546981032,-0.1592014481655406,170252,170252,9.0,65536.0,170252.0,589824.0,5.286281512111458e-05,0.1722752549685537,0.0222291140817105,1.7554493127390742,0.1945043690502643,1.9499536817893384,computed,5,True
urban__singapore__r1c1,urban,singapore,Singapore,1.2903,103.8519,1.2902999999999998,103.8519,00-15,32648,0.0,0.0,12.5,0.001,14,20,cuda:0,0.058057686871085,nearest,,0.0705646224627077,-0.2154225610020235,170139,170968,,,,,,0.0,0.1213739570230245,0.0,0.1213739570230245,0.1213739570230245,computed,5,True
urban__singapore__r1c1,urban,singapore,Singapore,1.2903,103.8519,1.2902999999999998,103.8519,00-15,32648,0.0,0.0,12.5,0.001,14,20,cuda:0,0.058057686871085,bilinear,,0.0733408609730507,-0.2632411817560265,170139,170968,,,,,,0.0,0.1089337598532438,0.0,0.1089337598532438,0.1089337598532438,computed,5,True
urban__singapore__r1c1,urban,singapore,Singapore,1.2903,103.8519,1.2902999999999998,103.8519,00-15,32648,0.0,0.0,12.5,0.001,14,20,cuda:0,0.058057686871085,bicubic,,0.0659892653524301,-0.1366154752075614,170139,170968,,,,,,0.0,0.8498266539536417,0.0,0.8498266539536417,0.8498266539536417,computed,5,True
urban__singapore__r1c2,urban,singapore,Singapore,1.2903,103.8519,1.290316072667127,103.88784900457225,00-15,32648,4000.0,0.0,12.5,0.001,14,20,cuda:0,0.0473277394512577,blurred_observation,12.5,0.0473277394512577,0.0,170789,170789,,,,,,0.0,0.0,0.0,0.0,0.0,computed,6,True
urban__singapore__r1c2,urban,singapore,Singapore,1.2903,103.8519,1.290316072667127,103.88784900457225,00-15,32648,4000.0,0.0,12.5,0.001,14,20,cuda:0,0.0473277394512577,psf_aware_matched,12.5,0.0396059725929044,0.1631552013234409,170789,172206,22.0,65536.0,172206.0,1441792.0,0.0001277539690835,0.2760309488512575,0.040197579190135,1.70601641619578,0.3162285280413925,2.0222449442371726,computed,6,True
urban__singapore__r1c2,urban,singapore,Singapore,1.2903,103.8519,1.290316072667127,103.88784900457225,00-15,32648,4000.0,0.0,12.5,0.001,14,20,cuda:0,0.0473277394512577,psf_aware_plus50,18.75,0.0701558332256765,-0.4823406746043568,170789,174133,48.0,65536.0,174133.0,3145728.0,0.0002756513699298,0.4432946839369833,0.0804963302798569,1.7186949937604368,0.5237910142168403,2.242486007977277,computed,6,True
urban__singapore__r1c2,urban,singapore,Singapore,1.2903,103.8519,1.290316072667127,103.88784900457225,00-15,32648,4000.0,0.0,12.5,0.001,14,20,cuda:0,0.0473277394512577,psf_aware_minus50,6.25,0.0539797849873106,-0.1405527839102442,170363,170363,9.0,65536.0,170363.0,589824.0,5.2828372357847657e-05,0.3138460572808981,0.0222678468562662,1.6910838899202645,0.3361139041371643,2.027197794057429,computed,6,True
urban__singapore__r1c2,urban,singapore,Singapore,1.2903,103.8519,1.290316072667127,103.88784900457225,00-15,32648,4000.0,0.0,12.5,0.001,14,20,cuda:0,0.0473277394512577,nearest,,0.0561897224400373,-0.1872471216992404,169975,170789,,,,,,0.0,0.135700496379286,0.0,0.135700496379286,0.135700496379286,computed,6,True
urban__singapore__r1c2,urban,singapore,Singapore,1.2903,103.8519,1.290316072667127,103.88784900457225,00-15,32648,4000.0,0.0,12.5,0.001,14,20,cuda:0,0.0473277394512577,bilinear,,0.0581587057773794,-0.228850277906816,169975,170789,,,,,,0.0,0.1083507058210671,0.0,0.1083507058210671,0.1083507058210671,computed,6,True
urban__singapore__r1c2,urban,singapore,Singapore,1.2903,103.8519,1.290316072667127,103.88784900457225,00-15,32648,4000.0,0.0,12.5,0.001,14,20,cuda:0,0.0473277394512577,bicubic,,0.0533279446828476,-0.1267798821824035,169975,170789,,,,,,0.0,0.7712207641452551,0.0,0.7712207641452551,0.7712207641452551,computed,6,True
urban__singapore__r2c0,urban,singapore,Singapore,1.2903,103.8519,1.3264647022528997,103.81593448523957,00-15,32648,-4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.0512751437371154,blurred_observation,12.5,0.0512751437371154,0.0,170836,170836,,,,,,0.0,0.0,0.0,0.0,0.0,computed,7,True
urban__singapore__r2c0,urban,singapore,Singapore,1.2903,103.8519,1.3264647022528997,103.81593448523957,00-15,32648,-4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.0512751437371154,psf_aware_matched,12.5,0.0415571245687839,0.1895269025115805,170836,172257,22.0,65536.0,172257.0,1441792.0,0.0001277161450623,0.2707770499400794,0.0403323452919721,1.779079020023346,0.3111093952320516,2.0901884152553976,computed,7,True
urban__singapore__r2c0,urban,singapore,Singapore,1.2903,103.8519,1.3264647022528997,103.81593448523957,00-15,32648,-4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.0512751437371154,psf_aware_plus50,18.75,0.0783543980005914,-0.5281165939253061,170836,174049,48.0,65536.0,174049.0,3145728.0,0.0002757844055409,0.4443595013581216,0.0810105241835117,1.7263635359704494,0.5253700255416334,2.251733561512083,computed,7,True
urban__singapore__r2c0,urban,singapore,Singapore,1.2903,103.8519,1.3264647022528997,103.81593448523957,00-15,32648,-4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.0512751437371154,psf_aware_minus50,6.25,0.0587032584217011,-0.1448677496189809,170394,170394,9.0,65536.0,170394.0,589824.0,5.281876122398676e-05,0.1706841122359037,0.0222212290391325,1.6821158966049552,0.1929053412750363,1.8750212378799915,computed,7,True
urban__singapore__r2c0,urban,singapore,Singapore,1.2903,103.8519,1.3264647022528997,103.81593448523957,00-15,32648,-4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.0512751437371154,nearest,,0.0614428584675657,-0.1982971472996635,169922,170836,,,,,,0.0,0.1215038029477,0.0,0.1215038029477,0.1215038029477,computed,7,True
urban__singapore__r2c0,urban,singapore,Singapore,1.2903,103.8519,1.3264647022528997,103.81593448523957,00-15,32648,-4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.0512751437371154,bilinear,,0.0638268849141714,-0.2447919257215147,169922,170836,,,,,,0.0,0.3515515872277319,0.0,0.3515515872277319,0.3515515872277319,computed,7,True
urban__singapore__r2c0,urban,singapore,Singapore,1.2903,103.8519,1.3264647022528997,103.81593448523957,00-15,32648,-4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.0512751437371154,bicubic,,0.0582522798341992,-0.1360724824654828,169922,170836,,,,,,0.0,0.7661509430035949,0.0,0.7661509430035949,0.7661509430035949,computed,7,True
urban__singapore__r2c1,urban,singapore,Singapore,1.2903,103.8519,1.3264817510916866,103.85188354931874,00-15,32648,0.0,4000.0,12.5,0.001,14,20,cuda:0,0.0606515634957736,blurred_observation,12.5,0.0606515634957736,0.0,170953,170953,,,,,,0.0,0.0,0.0,0.0,0.0,computed,8,True
urban__singapore__r2c1,urban,singapore,Singapore,1.2903,103.8519,1.3264817510916866,103.85188354931874,00-15,32648,0.0,4000.0,12.5,0.001,14,20,cuda:0,0.0606515634957736,psf_aware_matched,12.5,0.0478509071262309,0.2110523724657926,170953,172207,22.0,65536.0,172207.0,1441792.0,0.0001277532272207,0.2715873452834785,0.0404467000626027,1.7334574800916016,0.3120340453460812,2.045491525437683,computed,8,True
urban__singapore__r2c1,urban,singapore,Singapore,1.2903,103.8519,1.3264817510916866,103.85188354931874,00-15,32648,0.0,4000.0,12.5,0.001,14,20,cuda:0,0.0606515634957736,psf_aware_plus50,18.75,0.0932476808964253,-0.5374324340859427,170953,174239,48.0,65536.0,174239.0,3145728.0,0.0002754836747226,0.4329045591875911,0.080422721337527,1.734458213672042,0.5133272805251181,2.24778549419716,computed,8,True
urban__singapore__r2c1,urban,singapore,Singapore,1.2903,103.8519,1.3264817510916866,103.85188354931874,00-15,32648,0.0,4000.0,12.5,0.001,14,20,cuda:0,0.0606515634957736,psf_aware_minus50,6.25,0.0703488089478028,-0.1598845090399834,170271,170271,9.0,65536.0,170271.0,589824.0,5.2856916327501456e-05,0.1721416213549673,0.0222462262026965,1.6619194629602134,0.1943878475576639,1.8563073105178771,computed,8,True
urban__singapore__r2c1,urban,singapore,Singapore,1.2903,103.8519,1.3264817510916866,103.85188354931874,00-15,32648,0.0,4000.0,12.5,0.001,14,20,cuda:0,0.0606515634957736,nearest,,0.0737725464741981,-0.2163337962316307,170057,170953,,,,,,0.0,0.1215484673157334,0.0,0.1215484673157334,0.1215484673157334,computed,8,True
urban__singapore__r2c1,urban,singapore,Singapore,1.2903,103.8519,1.3264817510916866,103.85188354931874,00-15,32648,0.0,4000.0,12.5,0.001,14,20,cuda:0,0.0606515634957736,bilinear,,0.0767292121375865,-0.2650821795044609,170057,170953,,,,,,0.0,0.108057300094515,0.0,0.108057300094515,0.108057300094515,computed,8,True
urban__singapore__r2c1,urban,singapore,Singapore,1.2903,103.8519,1.3264817510916866,103.85188354931874,00-15,32648,0.0,4000.0,12.5,0.001,14,20,cuda:0,0.0606515634957736,bicubic,,0.0691434008152391,-0.14001019644048,170057,170953,,,,,,0.0,0.7700915248133242,0.0,0.7700915248133242,0.7700915248133242,computed,8,True
urban__singapore__r2c2,urban,singapore,Singapore,1.2903,103.8519,1.326498274610578,103.8878330687274,00-15,32648,4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.0652818162740456,blurred_observation,12.5,0.0652818162740456,0.0,170785,170785,,,,,,0.0,0.0,0.0,0.0,0.0,computed,9,True
urban__singapore__r2c2,urban,singapore,Singapore,1.2903,103.8519,1.326498274610578,103.8878330687274,00-15,32648,4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.0652818162740456,psf_aware_matched,12.5,0.0516188506193305,0.2092920576437315,170785,172206,22.0,65536.0,172206.0,1441792.0,0.0001277539690835,0.2750510131008923,0.0402906248345971,1.713091623969376,0.3153416379354894,2.028433261904865,computed,9,True
urban__singapore__r2c2,urban,singapore,Singapore,1.2903,103.8519,1.326498274610578,103.8878330687274,00-15,32648,4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.0652818162740456,psf_aware_plus50,18.75,0.100884942017909,-0.5453758454636981,170785,174379,48.0,65536.0,174379.0,3145728.0,0.000275262502939,0.4493375271558761,0.0806897361762821,1.7053735489025712,0.5300272633321583,2.235400812234729,computed,9,True
urban__singapore__r2c2,urban,singapore,Singapore,1.2903,103.8519,1.326498274610578,103.8878330687274,00-15,32648,4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.0652818162740456,psf_aware_minus50,6.25,0.0763885626471934,-0.1701353762359019,170476,170476,9.0,65536.0,170476.0,589824.0,5.2793355076374384e-05,0.1708121537230909,0.0223386012949049,1.6851682676933706,0.1931507550179958,1.8783190227113664,computed,9,True
urban__singapore__r2c2,urban,singapore,Singapore,1.2903,103.8519,1.326498274610578,103.8878330687274,00-15,32648,4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.0652818162740456,nearest,,0.0800478227165752,-0.226188658424324,169678,170785,,,,,,0.0,0.1213318882510066,0.0,0.1213318882510066,0.1213318882510066,computed,9,True
urban__singapore__r2c2,urban,singapore,Singapore,1.2903,103.8519,1.326498274610578,103.8878330687274,00-15,32648,4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.0652818162740456,bilinear,,0.0833030080350254,-0.276052242255774,169678,170785,,,,,,0.0,0.1087129721418023,0.0,0.1087129721418023,0.1087129721418023,computed,9,True
urban__singapore__r2c2,urban,singapore,Singapore,1.2903,103.8519,1.326498274610578,103.8878330687274,00-15,32648,4000.0,4000.0,12.5,0.001,14,20,cuda:0,0.0652818162740456,bicubic,,0.0748017599803951,-0.1458284136333749,169678,170785,,,,,,0.0,0.7664991221390665,0.0,0.7664991221390665,0.7664991221390665,computed,9,True
urban__nairobi__r0c0,urban,nairobi,"Nairobi, Kenya",-1.2864,36.8172,-1.3225305542879326,36.78123901895743,00-15,32737,-4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.0544156770094472,blurred_observation,12.5,0.0544156770094472,0.0,170764,170764,,,,,,0.0,0.0,0.0,0.0,0.0,computed,10,True
urban__nairobi__r0c0,urban,nairobi,"Nairobi, Kenya",-1.2864,36.8172,-1.3225305542879326,36.78123901895743,00-15,32737,-4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.0544156770094472,psf_aware_matched,12.5,0.0454693950964027,0.1644063329670854,170764,172038,22.0,65536.0,172038.0,1441792.0,0.0001278787244678,0.2759376023896038,0.0405252897180616,1.719459162093699,0.3164628921076655,2.0359220542013645,computed,10,True
urban__nairobi__r0c0,urban,nairobi,"Nairobi, Kenya",-1.2864,36.8172,-1.3225305542879326,36.78123901895743,00-15,32737,-4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.0544156770094472,psf_aware_plus50,18.75,0.0810331246511304,-0.4891503534369692,170764,173920,48.0,65536.0,173920.0,3145728.0,0.0002759889604415,0.5984377972781658,0.0807007169350981,1.7086466872133317,0.679138514213264,2.3877852014265954,computed,10,True
urban__nairobi__r0c0,urban,nairobi,"Nairobi, Kenya",-1.2864,36.8172,-1.3225305542879326,36.78123901895743,00-15,32737,-4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.0544156770094472,psf_aware_minus50,6.25,0.0615804838196709,-0.1316680633961375,170157,170157,9.0,65536.0,170157.0,589824.0,5.289232884923923e-05,0.1903682360425591,0.0232063247822225,1.6523252152837813,0.2135745608247816,1.865899776108563,computed,10,True
urban__nairobi__r0c0,urban,nairobi,"Nairobi, Kenya",-1.2864,36.8172,-1.3225305542879326,36.78123901895743,00-15,32737,-4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.0544156770094472,nearest,,0.0641582313990508,-0.179039477684199,169595,170764,,,,,,0.0,0.1366238039918244,0.0,0.1366238039918244,0.1366238039918244,computed,10,True
urban__nairobi__r0c0,urban,nairobi,"Nairobi, Kenya",-1.2864,36.8172,-1.3225305542879326,36.78123901895743,00-15,32737,-4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.0544156770094472,bilinear,,0.0664602028143448,-0.2213429376759648,169595,170764,,,,,,0.0,0.1083438317291438,0.0,0.1083438317291438,0.1083438317291438,computed,10,True
urban__nairobi__r0c0,urban,nairobi,"Nairobi, Kenya",-1.2864,36.8172,-1.3225305542879326,36.78123901895743,00-15,32737,-4000.0,-4000.0,12.5,0.001,14,20,cuda:0,0.0544156770094472,bicubic,,0.0613515508901276,-0.1274609498927341,169595,170764,,,,,,0.0,0.7598869320936501,0.0,0.7598869320936501,0.7598869320936501,computed,10,True
urban__nairobi__r0c1,urban,nairobi,"Nairobi, Kenya",-1.2864,36.8172,-1.3225626302473923,36.8171688223362,00-15,32737,0.0,-4000.0,12.5,0.001,14,20,cuda:0,0.0516957719527508,blurred_observation,12.5,0.0516957719527508,0.0,170730,170730,,,,,,0.0,0.0,0.0,0.0,0.0,computed,11,True
